Public RD&D spending in Million,,Source: IEA All rights reserved ( http://www.iea.org/t&c/termsandconditions/ ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,Currency,Economic Indicators,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021 Estimated,2022 Estimated
Korea,USD (2021 prices and exchange rates),Renewables,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.867,17.832,44.056,56.94,79.273,83.336,97.656,140.575,176.819,158.356,185.949,178.071,163.572,145.859,156.296,142.168,144.081,173.876,196.005,178.526,..
Korea,USD (2021 prices and exchange rates),Nuclear ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.495,43.016,255.888,232.03,254.651,263.981,72.119,84.007,91.964,121.128,121.541,108.419,104.011,90.857,76.116,69.168,61.795,65.482,83.149,85.551,..
Korea,USD (2021 prices and exchange rates),Hydrogen and fuel cells ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.775,28.74,45.432,47.244,81.666,60.473,55.363,50.714,37.819,37.441,31.22,29.337,38.334,38.122,37.952,34.838,57.76,100.145,..
Korea,USD (2021 prices and exchange rates),Other power and storage technologies,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.813,34.423,48.219,13.41,37.485,30.88,57.021,77.642,82.28,76.255,100.614,113.452,122.483,123.135,116.199,102.195,111.972,109.281,102.532,87.99,..
Korea,USD (2021 prices and exchange rates),Other cross-cutting technologies/research ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.329,26.521,0,0,0,0,20.005,23.617,28.631,22.724,16.249,23.81,23.113,26.935,31.409,34.098,33.26,31.949,33.647,38.226,..
Korea,USD (2021 prices and exchange rates),Unallocated ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Korea,USD (2021 prices and exchange rates),Total Budget,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,134.963,..,419.677,384.859,507.175,601.961,487.758,577.43,629.143,604.007,685.452,685.956,656.074,628.946,594.498,583.869,579.97,589.057,663.878,768.763,..
Korea,USD (2021 prices and PPP),Energy efficiency,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.923,..,40.915,63.381,111.381,144.636,138.234,146.5,151.582,139.031,172.944,157.783,158.37,159.647,165.685,204.66,205.305,176.088,172.563,215.954,..
Korea,USD (2021 prices and PPP),Fossil fuels ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.181,25.086,13.924,12.691,16.494,105.245,87.259,124.042,123.167,108.459,143.132,160.39,141.278,141.626,83.664,75.795,64.945,69.703,97.511,178.042,..
Korea,USD (2021 prices and PPP),Renewables ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.046,25.243,62.365,80.604,112.219,117.971,138.241,198.997,250.305,224.168,263.228,252.077,231.552,206.477,221.252,201.253,203.961,246.138,277.464,252.721,..
Korea,USD (2021 prices and PPP),Nuclear,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.078,60.893,362.234,328.46,360.483,373.69,102.092,118.921,130.183,171.468,172.053,153.477,147.237,128.616,107.75,97.914,87.476,92.696,117.706,121.105,..
Korea,USD (2021 prices and PPP),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.397,40.684,64.314,66.879,115.606,85.605,78.372,71.791,53.536,53.001,44.195,41.53,54.265,53.965,53.725,49.316,81.765,141.764,..
Korea,USD (2021 prices and PPP),Other power and storage technologies ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.709,48.728,68.259,18.984,53.063,43.714,80.718,109.91,116.475,107.946,142.429,160.602,173.386,174.309,164.491,144.668,158.508,154.698,145.144,124.559,..
Korea,USD (2021 prices and PPP),Other cross-cutting technologies/research,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.116,37.543,0,0,0,0,28.32,33.432,40.53,32.167,23.002,33.706,32.718,38.129,44.462,48.268,47.083,45.226,47.631,54.113,..
Korea,USD (2021 prices and PPP),Unallocated,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Korea,USD (2021 prices and PPP),Total Budget ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,191.053,..,594.093,544.805,717.955,852.134,690.469,817.407,890.613,855.031,970.323,971.037,928.737,890.334,841.569,826.523,821.003,833.866,939.784,1088.258,..
Korea,Euro (2021 prices and exchange rates),Energy efficiency,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.469,..,24.452,37.879,66.565,86.438,82.612,87.553,90.59,83.089,103.356,94.296,94.646,95.409,99.018,122.31,122.696,105.235,103.129,129.06,..
Korea,Euro (2021 prices and exchange rates),Fossil fuels ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.451,14.992,8.321,7.584,9.858,62.898,52.148,74.131,73.608,64.818,85.54,95.853,84.432,84.64,50,45.297,38.813,41.656,58.275,106.403,..
Korea,Euro (2021 prices and exchange rates),Renewables ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.577,15.086,37.271,48.171,67.065,70.502,82.617,118.926,149.589,133.969,157.313,150.648,138.382,123.397,132.226,120.274,121.893,147.099,165.82,151.033,..
Korea,Euro (2021 prices and exchange rates),Nuclear,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.721,36.392,216.481,196.297,215.435,223.328,61.013,71.07,77.802,102.474,102.824,91.722,87.993,76.865,64.394,58.516,52.279,55.398,70.344,72.376,..
Korea,Euro (2021 prices and exchange rates),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.728,24.314,38.435,39.968,69.089,51.16,46.837,42.904,31.995,31.675,26.412,24.819,32.431,32.251,32.107,29.473,48.865,84.723,..
Korea,Euro (2021 prices and exchange rates),Other power and storage technologies ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.146,29.122,40.793,11.345,31.712,26.124,48.24,65.685,69.609,64.512,85.119,95.98,103.621,104.172,98.304,86.457,94.728,92.452,86.742,74.44,..
Korea,Euro (2021 prices and exchange rates),Other cross-cutting technologies/research,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.814,22.437,0,0,0,0,16.924,19.98,24.222,19.225,13.747,20.143,19.554,22.787,26.572,28.847,28.138,27.029,28.465,32.339,..
Korea,Euro (2021 prices and exchange rates),Unallocated,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Korea,Euro (2021 prices and exchange rates),Total Budget ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,114.179,..,355.047,325.591,429.07,509.259,412.643,488.506,532.255,510.99,579.892,580.319,555.039,532.088,502.945,493.953,490.655,498.342,561.641,650.373,..
Lithuania,National currency (nominal),Energy efficiency,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.61,1.114,1.197,0.467
Lithuania,National currency (nominal),Fossil fuels ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.19,0.266,0.341,0.856
Lithuania,National currency (nominal),Renewables ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.309,2.536,2.514,3.01
Lithuania,National currency (nominal),Nuclear,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.536,2.568,1.373,1.375
Lithuania,National currency (nominal),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.23,0.396,0.769,1.028
Lithuania,National currency (nominal),Other power and storage technologies ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.503,3.307,2.202,2.935
Lithuania,National currency (nominal),Other cross-cutting technologies/research,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.738,0.686,1.269,1.93
Lithuania,National currency (nominal),Unallocated,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0.04
Lithuania,National currency (nominal),Total Budget ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.116,10.872,9.665,11.641
Lithuania,National Currency (2021 prices),Energy efficiency,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.74,1.186,1.197,..
Lithuania,National Currency (2021 prices),Fossil fuels ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.205,0.283,0.341,..
Lithuania,National Currency (2021 prices),Renewables ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.495,2.701,2.514,..
Lithuania,National Currency (2021 prices),Nuclear,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.74,2.735,1.373,..
Lithuania,National Currency (2021 prices),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.249,0.422,0.769,..
Lithuania,National Currency (2021 prices),Other power and storage technologies ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.704,3.522,2.202,..
Lithuania,National Currency (2021 prices),Other cross-cutting technologies/research,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.797,0.731,1.269,..
Lithuania,National Currency (2021 prices),Unallocated,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,..
Lithuania,National Currency (2021 prices),Total Budget ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.93,11.578,9.665,..
Lithuania,USD (2021 prices and exchange rates),Energy efficiency ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.057,1.402,1.415,..
Lithuania,USD (2021 prices and exchange rates),Fossil fuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.242,0.335,0.403,..
Lithuania,USD (2021 prices and exchange rates),Renewables,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.949,3.193,2.972,..
Lithuania,USD (2021 prices and exchange rates),Nuclear ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.239,3.233,1.623,..
Lithuania,USD (2021 prices and exchange rates),Hydrogen and fuel cells ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.294,0.499,0.909,..
Lithuania,USD (2021 prices and exchange rates),Other power and storage technologies,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.196,4.163,2.603,..
Lithuania,USD (2021 prices and exchange rates),Other cross-cutting technologies/research ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.942,0.864,1.5,..
Lithuania,USD (2021 prices and exchange rates),Unallocated ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,..
Lithuania,USD (2021 prices and exchange rates),Total Budget,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.92,13.686,11.424,..
Lithuania,USD (2021 prices and PPP),Energy efficiency,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.799,2.59,2.614,..
Lithuania,USD (2021 prices and PPP),Fossil fuels ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.448,0.618,0.745,..
Lithuania,USD (2021 prices and PPP),Renewables ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.448,5.897,5.489,..
Lithuania,USD (2021 prices and PPP),Nuclear,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.983,5.972,2.998,..
Lithuania,USD (2021 prices and PPP),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.544,0.921,1.679,..
Lithuania,USD (2021 prices and PPP),Other power and storage technologies ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.904,7.69,4.808,..
Lithuania,USD (2021 prices and PPP),Other cross-cutting technologies/research,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.74,1.596,2.771,..
Lithuania,USD (2021 prices and PPP),Unallocated,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,..
Lithuania,USD (2021 prices and PPP),Total Budget ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.865,25.279,21.103,..
Lithuania,Euro (2021 prices and exchange rates),Energy efficiency,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.74,1.186,1.197,..
Lithuania,Euro (2021 prices and exchange rates),Fossil fuels ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.205,0.283,0.341,..
Lithuania,Euro (2021 prices and exchange rates),Renewables ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.495,2.701,2.514,..
Lithuania,Euro (2021 prices and exchange rates),Nuclear,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.74,2.735,1.373,..
Lithuania,Euro (2021 prices and exchange rates),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.249,0.422,0.769,..
Lithuania,Euro (2021 prices and exchange rates),Other power and storage technologies ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.704,3.522,2.202,..
Lithuania,Euro (2021 prices and exchange rates),Other cross-cutting technologies/research,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.797,0.731,1.269,..
Lithuania,Euro (2021 prices and exchange rates),Unallocated,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,..
Lithuania,Euro (2021 prices and exchange rates),Total Budget ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.93,11.578,9.665,..
Luxembourg,National currency (nominal),Energy efficiency ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.94,57.976,..,..,..,..,..,..,..,..,..,..
Luxembourg,National currency (nominal),Fossil fuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0.019,..,..,..,..,..,..,..,..,..,..
Luxembourg,National currency (nominal),Renewables,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.011,0.029,0.073,0.036,0.027,0.068,0.321,0.143,0.501,0.353,..,..,..,..,..,..,..,..,..,..,0.7,3.841,..,..,..,..,..,..,..,..,..,..
Luxembourg,National currency (nominal),Nuclear ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,..,..,..,..,..,..,..,..,..,..
Luxembourg,National currency (nominal),Hydrogen and fuel cells ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,2.98,..,..,..,..,..,..,..,..,..,..
Luxembourg,National currency (nominal),Other power and storage technologies,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.084,0.005,0.005,0.008,0.009,0.006,0.465,0.007,0.016,0.005,..,..,..,..,..,..,..,..,..,..,0,4.106,..,..,..,..,..,..,..,..,..,..
Luxembourg,National currency (nominal),Other cross-cutting technologies/research ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,2.514,..,..,..,..,..,..,..,..,..,..
Luxembourg,National currency (nominal),Unallocated ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,..,..,..,..,..,..,..,..,..,..
Luxembourg,National currency (nominal),Total Budget,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.64,71.436,..,..,..,..,..,..,..,..,..,..
Luxembourg,National Currency (2021 prices),Energy efficiency ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.581,71.716,..,..,..,..,..,..,..,..,..,..
Luxembourg,National Currency (2021 prices),Fossil fuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0.024,..,..,..,..,..,..,..,..,..,..
Luxembourg,National Currency (2021 prices),Renewables,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.027,0.067,0.16,0.076,0.056,0.137,0.658,0.294,0.979,0.643,..,..,..,..,..,..,..,..,..,..,0.894,4.751,..,..,..,..,..,..,..,..,..,..
